Date,0
2006-03-01,0.012699621033774788
2006-04-01,0.014226904314273908
2006-05-01,0.010503602380059754
2006-06-01,0.0013368280042590466
2006-07-01,0.021405562054241947
2006-08-01,0.019163370540959068
2006-09-01,-0.008517209112281586
2006-10-01,-0.004930157891973514
2006-11-01,0.01761332916003708
2006-12-01,-0.0010721373215066311
2007-01-01,-0.015888677448119882
2007-02-01,0.0015563003431165346
2007-03-01,0.008465324630526894
2007-04-01,0.0036605498098515907
2007-05-01,0.008476877371946936
2007-06-01,0.027137826587651293
2007-07-01,-0.006740538862961267
2007-08-01,0.0032100996008940816
2007-09-01,-0.011115435024746673
2007-10-01,0.039575520085564184
2007-11-01,0.03671072975141332
2007-12-01,-0.024420978228137515
2008-01-01,-0.006612036374928535
2008-02-01,-0.005083047233981082
2008-03-01,0.0046956486134525
2008-04-01,-0.026672884782043663
2008-05-01,-0.004466003456461008
2008-06-01,0.0229694220281741
2008-07-01,0.048273116040170455
2008-08-01,0.06486167077107004
2008-09-01,0.0067398508744056325
2008-10-01,0.0021244632632852717
2008-11-01,-0.02419710489879232
2008-12-01,0.02697061854331088
2009-01-01,0.005356945193355697
2009-02-01,-0.06425056012591826
2009-03-01,0.03497082611837823
2009-04-01,0.019761771735944757
2009-05-01,0.0003214983838275663
2009-06-01,0.0046000743008873845
2009-07-01,-0.0044300345800791
2009-08-01,0.03776334870323755
2009-09-01,0.018785514856833618
2009-10-01,0.03928952197294242
2009-11-01,0.020445221557894067
2009-12-01,-0.03936686267960431
2010-01-01,0.0020713071218627743
2010-02-01,0.0038026070075630083
2010-03-01,0.0074010050450831364
2010-04-01,0.028229006885991195
2010-05-01,-0.005917986911051204
2010-06-01,-0.010421436856143624
2010-07-01,-0.00839108234721234
2010-08-01,-0.05556040276286906
2010-09-01,-0.0010851228082083316
2010-10-01,0.0051383410155044764
2010-11-01,-0.01790887540728084
2010-12-01,0.004209420539506191
2011-01-01,0.003465690279153683
2011-02-01,-0.001990718350267842
2011-03-01,-0.03312828220983586
2011-04-01,0.008879863093303856
2011-05-01,-0.016188006534389184
2011-06-01,-0.012125391972584856
2011-07-01,-0.013354382541780212
2011-08-01,-0.019107475076163557
2011-09-01,-0.015478563495813103
2011-10-01,-0.07417795070677502
2011-11-01,-0.004324197292453155
2011-12-01,-0.01673815127951841
2012-01-01,-0.023540341363177644
2012-02-01,0.002694149300427887
2012-03-01,-0.011609433576545414
2012-04-01,-0.017521148701185364
2012-05-01,-0.011182859248879195
2012-06-01,-0.0018832239092056904
2012-07-01,0.0057604846606843394
2012-08-01,0.005098629643941833
2012-09-01,-0.011815857385884011
2012-10-01,0.0022304338596131706
2012-11-01,-0.032497377775834835
2012-12-01,0.006246117023438478
2013-01-01,0.004008034527365543
2013-02-01,0.0006204017456616668
2013-03-01,-0.0005096135160732567
2013-04-01,-0.00399709279045165
2013-05-01,-0.000492306366364786
2013-06-01,-0.004312663554801854
2013-07-01,0.007460030170628111
2013-08-01,-0.016196297779429897
2013-09-01,0.0075729143936700575
2013-10-01,-0.013356008737213636
2013-11-01,0.014313763542308545
2013-12-01,0.0013139411239168994
2014-01-01,0.010857626468768995
2014-02-01,-0.006386558839673627
2014-03-01,-0.006355561417888843
2014-04-01,-0.0044820816445137876
2014-05-01,0.01989484738701071
2014-06-01,-0.002585138183974257
2014-07-01,0.004750592981588155
2014-08-01,-0.019704315564048485
2014-09-01,-0.007728843645761122
2014-10-01,-0.008161624357052411
2014-11-01,0.012546862853748886
2014-12-01,-0.014756189112881095
2015-01-01,-0.03809011922631142
2015-02-01,0.006220352099276248
2015-03-01,-0.010510498328410008
2015-04-01,0.012592258514099343
2015-05-01,0.012896136984069292
2015-06-01,0.0010294888776636358
2015-07-01,-0.017813578000866075
2015-08-01,-0.017544477599661722
2015-09-01,-0.018318168099003763
2015-10-01,0.012387750822744719
2015-11-01,-0.00659927705713948
2015-12-01,0.002999950535739162
2016-01-01,0.0034933027171567435
2016-02-01,-0.00804908973224668
2016-03-01,-0.013571986538669426
2016-04-01,0.020843046604636744
2016-05-01,0.012376660693140005
2016-06-01,0.0069921345202112
2016-07-01,0.018676669835018537
2016-08-01,-0.017811410073933928
2016-09-01,0.002097930003702768
2016-10-01,-0.007511803552406751
2016-11-01,0.03987534919316662
2016-12-01,0.0026645274645928497
2017-01-01,0.001630831669171113
2017-02-01,-0.002766795820817601
2017-03-01,-0.012578356702034211
2017-04-01,0.013537912256307977
2017-05-01,0.010297710317235278
2017-06-01,0.0073298072207800815
2017-07-01,0.020703908709356452
2017-08-01,-0.014780102295620403
2017-09-01,0.009651107679176794
2017-10-01,0.0316489321612616
2017-11-01,-0.0056282885282159184
2017-12-01,-0.00040759051040297807
2018-01-01,0.0008511821091868419
2018-02-01,0.021886801017045588
2018-03-01,0.0027540905480495062
2018-04-01,-0.00341213518747407
2018-05-01,-0.022610468957845846
2018-06-01,-0.0067924128930723
2018-07-01,-0.001238188537019965
2018-08-01,-0.02869395340669797
2018-09-01,-0.000409104990365131
2018-10-01,-0.0025422275827276697
2018-11-01,0.034157122421707486
2018-12-01,0.020379603272103818
2019-01-01,-0.009558050938845378
2019-02-01,0.008705496100794383
2019-03-01,-0.012030076548538424
2019-04-01,0.018190457093896564
2019-05-01,-0.021042499403755698
2019-06-01,-0.04146911071973355
2019-07-01,0.028903181038285247
2019-08-01,0.01820402168126572
2019-09-01,0.013316925199078799
2019-10-01,-0.030320011041910764
2019-11-01,-0.022808769508228414
2019-12-01,-0.00870846359949715
2020-01-01,0.0011407269635976514
